source,target,book,weight
欧阳克,陆冠英,she,11
黄蓉,程瑶迦,she,14
郭靖,程瑶迦,she,9
程瑶迦,周伯通,she,1
陆冠英,周伯通,she,2
周伯通,程瑶迦,she,1
周伯通,陆冠英,she,1
程瑶迦,孙不二,she,2
孙不二,程瑶迦,she,1
孙不二,欧阳克,she,1
程瑶迦,穆念慈,she,3
穆念慈,杨铁心,she,10
欧阳克,杨铁心,she,3
杨铁心,欧阳克,she,2
杨铁心,穆念慈,she,10
杨铁心,程瑶迦,she,2
完颜洪烈,黄药师,she,7
彭连虎,穆念慈,she,2
彭连虎,欧阳克,she,18
杨康,杨铁心,she,8
穆念慈,程瑶迦,she,1
穆念慈,陆冠英,she,2
陆冠英,穆念慈,she,2
黄蓉,杨铁心,she,2
郭靖,杨铁心,she,12
杨铁心,杨康,she,5
穆念慈,拖雷,she,5
拖雷,穆念慈,she,3
穆念慈,华筝,she,2
博尔术,杨康,she,1
博尔术,华筝,she,1
博尔术,段天德,she,1
华筝,欧阳克,she,1
拖雷,欧阳克,she,1
段天德,黄蓉,she,1
段天德,欧阳克,she,1
欧阳克,拖雷,she,1
杨康,段天德,she,2
穆念慈,段天德,she,1
拖雷,段天德,she,1
郭靖,段天德,she,5
杨康,尹志平,she,2
穆念慈,尹志平,she,1
尹志平,杨康,she,2
尹志平,穆念慈,she,1
王处一,华筝,she,1
拖雷,王处一,she,2
孙不二,杨康,she,1
华筝,穆念慈,she,1
王处一,穆念慈,she,6
谭处端,黄蓉,she,3
裘千仞,刘处玄,she,2
刘处玄,裘千仞,she,2
刘处玄,黄蓉,she,2
裘千仞,孙不二,she,2
黄蓉,孙不二,she,3
黄蓉,刘处玄,she,2
孙不二,周伯通,she,1
孙不二,裘千仞,she,1
谭处端,刘处玄,she,1
梅超风,洪七公,she,7
梅超风,王处一,she,7
梅超风,刘处玄,she,3
刘处玄,梅超风,she,3
梅超风,裘千仞,she,7
梅超风,周伯通,she,15
梅超风,孙不二,she,5
周伯通,孙不二,she,2
黄蓉,郝大通,she,1
梅超风,郝大通,she,2
孙不二,谭处端,she,3
郝大通,刘处玄,she,1
王处一,郝大通,she,2
刘处玄,谭处端,she,1
郝大通,谭处端,she,1
周伯通,谭处端,she,2
洪七公,谭处端,she,1
黄蓉,侯通海,she,28
侯通海,完颜洪烈,she,6
彭连虎,包惜弱,she,4
完颜洪烈,侯通海,she,7
包惜弱,完颜洪烈,she,9
包惜弱,彭连虎,she,2
包惜弱,侯通海,she,1
完颜洪烈,包惜弱,she,8
包惜弱,郭靖,she,4
沙通天,欧阳克,she,12
侯通海,欧阳克,she,4
欧阳克,完颜洪烈,she,5
欧阳克,彭连虎,she,14
侯通海,洪七公,she,2
程瑶迦,侯通海,she,15
程瑶迦,彭连虎,she,5
彭连虎,程瑶迦,she,6
孙不二,陆冠英,she,2
彭连虎,陆冠英,she,4
陆冠英,侯通海,she,16
侯通海,孙不二,she,1
陆冠英,孙不二,she,1
孙不二,侯通海,she,1
侯通海,黄蓉,she,17
程瑶迦,王处一,she,1
侯通海,王处一,she,9
王处一,程瑶迦,she,1
王处一,侯通海,she,6
王处一,陆冠英,she,1
陆乘风,陆冠英,she,6
陆乘风,尹志平,she,1
欧阳克,侯通海,she,6
灵智上人,陆冠英,she,1
灵智上人,尹志平,she,1
程瑶迦,梅超风,she,1
陆冠英,彭连虎,she,3
尹志平,彭连虎,she,2
彭连虎,尹志平,she,1
程瑶迦,沙通天,she,2
程瑶迦,完颜洪烈,she,1
陆冠英,沙通天,she,2
陆冠英,完颜洪烈,she,1
尹志平,沙通天,she,1
尹志平,完颜洪烈,she,1
沙通天,程瑶迦,she,2
完颜洪烈,程瑶迦,she,1
沙通天,陆冠英,she,2
梁子翁,黄药师,she,4
杨康,梁子翁,she,1
黄药师,梁子翁,she,5
侯通海,黄药师,she,4
梁子翁,周伯通,she,1
梁子翁,侯通海,she,5
杨康,灵智上人,she,3
欧阳克,梁子翁,she,10
彭连虎,王处一,she,12
欧阳克,周伯通,she,7
灵智上人,王处一,she,7
王处一,灵智上人,she,10
灵智上人,黄药师,she,4
灵智上人,穆念慈,she,1
穆念慈,灵智上人,she,1
灵智上人,杨康,she,2
欧阳克,灵智上人,she,2
欧阳克,沙通天,she,11
欧阳克,王处一,she,7
周伯通,陆乘风,she,2
陆乘风,周伯通,she,2
梁子翁,欧阳克,she,6
黄药师,说不得,she,1
说不得,黄蓉,she,1
周伯通,拖雷,she,2
拖雷,周伯通,she,1
陈玄风,周伯通,she,3
陈玄风,黄药师,she,7
说不得,周伯通,she,1
南希仁,周伯通,she,1
韩小莹,周伯通,she,1
周伯通,朱聪,she,2
朱聪,周伯通,she,1
陆冠英,博尔忽,she,1
博尔忽,黄蓉,she,1
完颜洪烈,拖雷,she,7
完颜洪烈,博尔忽,she,4
完颜洪烈,杨铁心,she,8
完颜洪烈,陆乘风,she,1
陆乘风,黄蓉,she,5
欧阳克,梅超风,she,22
穆念慈,梅超风,she,5
梅超风,完颜洪烈,she,2
梅超风,穆念慈,she,3
穆念慈,朱聪,she,2
朱聪,完颜洪烈,she,4
郭靖,陈玄风,she,13
陈玄风,郭靖,she,10
周伯通,陈玄风,she,1
段天德,陆乘风,she,2
段天德,陆冠英,she,1
陆乘风,段天德,she,1
陆乘风,郭靖,she,4
陆冠英,段天德,she,1
陆冠英,陆乘风,she,8
段天德,郭靖,she,4
陆乘风,朱聪,she,1
朱聪,段天德,she,3
朱聪,郭啸天,she,1
郭靖,郭啸天,she,1
完颜洪烈,段天德,she,2
段天德,杨铁心,she,6
段天德,完颜洪烈,she,3
杨铁心,段天德,she,4
杨铁心,郭啸天,she,33
杨铁心,完颜洪烈,she,6
完颜洪烈,郭啸天,she,3
段天德,郭啸天,she,7
杨康,郭啸天,she,1
朱聪,杨康,she,3
完颜洪烈,韩小莹,she,4
南希仁,韩宝驹,she,10
南希仁,全金发,she,11
梅超风,陆冠英,she,6
洪七公,程瑶迦,she,1
韩宝驹,裘千仞,she,5
韩小莹,裘千仞,she,2
裘千仞,韩宝驹,she,4
裘千仞,韩小莹,she,2
韩宝驹,柯镇恶,she,20
裘千仞,全金发,she,2
全金发,裘千仞,she,2
洪七公,韩宝驹,she,1
裘千仞,陆乘风,she,4
梅超风,陆乘风,she,14
柯镇恶,陆乘风,she,1
陆乘风,梅超风,she,12
陆乘风,全金发,she,1
陆乘风,韩宝驹,she,1
陆乘风,王处一,she,1
王处一,朱聪,she,2
朱聪,陆乘风,she,3
陆冠英,梅超风,she,6
陆乘风,裘千仞,she,1
洪七公,陆冠英,she,2
陆冠英,裘千仞,she,10
陆乘风,江南七怪,she,1
江南七怪,朱聪,she,15
江南七怪,梅超风,she,11
韩宝驹,洪七公,she,1
梅超风,彭连虎,she,10
裘千仞,南希仁,she,1
彭连虎,梅超风,she,11
彭连虎,南希仁,she,2
彭连虎,全金发,she,3
彭连虎,韩宝驹,she,4
彭连虎,韩小莹,she,2
朱聪,江南七怪,she,10
梅超风,江南七怪,she,8
南希仁,江南七怪,she,1
韩宝驹,江南七怪,she,8
江南七怪,陆乘风,she,1
江南七怪,陆冠英,she,2
朱聪,陆冠英,she,1
陆乘风,洪七公,she,1
陆冠英,洪七公,she,1
梅超风,梁子翁,she,9
梁子翁,梅超风,she,12
黄药师,陈玄风,she,5
陈玄风,陆冠英,she,1
陈玄风,黄蓉,she,2
陈玄风,梅超风,she,7
梅超风,陈玄风,she,11
韩小莹,陆乘风,she,1
全金发,陆乘风,she,1
柯镇恶,陈玄风,she,7
范蠡,郭靖,she,1
黄蓉,范蠡,she,1
西施,范蠡,she,1
西施,郭靖,she,1
郭靖,范蠡,she,1
范蠡,黄蓉,she,1
范蠡,梅超风,she,1
裘千仞,陆冠英,she,6
洪七公,南希仁,she,1
南希仁,洪七公,she,1
洪七公,陈玄风,she,1
陈玄风,洪七公,she,1
洪七公,杨铁心,she,1
杨铁心,黄蓉,she,2
包惜弱,黄蓉,she,1
沙通天,梅超风,she,7
梅超风,沙通天,she,5
梅超风,侯通海,she,8
侯通海,梅超风,she,5
沙通天,陈玄风,she,1
欧阳克,陈玄风,she,1
陈玄风,梁子翁,she,1
陈玄风,沙通天,she,1
陈玄风,欧阳克,she,1
陈玄风,彭连虎,she,1
南希仁,欧阳克,she,2
柯镇恶,欧阳克,she,2
欧阳克,朱聪,she,1
欧阳克,南希仁,she,1
欧阳克,韩宝驹,she,1
全金发,欧阳克,she,1
南希仁,韩小莹,she,11
欧阳克,全金发,she,1
欧阳克,韩小莹,she,2
全金发,梁子翁,she,1
全金发,沙通天,she,1
全金发,彭连虎,she,3
韩小莹,梁子翁,she,1
韩小莹,沙通天,she,1
韩小莹,彭连虎,she,2
梁子翁,韩宝驹,she,2
朱聪,彭连虎,she,11
江南七怪,沙通天,she,5
江南七怪,南希仁,she,4
江南七怪,全金发,she,5
江南七怪,韩宝驹,she,5
江南七怪,韩小莹,she,8
彭连虎,朱聪,she,9
沙通天,全金发,she,1
南希仁,彭连虎,she,1
韩宝驹,彭连虎,she,2
全金发,柯镇恶,she,24
柯镇恶,侯通海,she,1
侯通海,南希仁,she,1
梁子翁,朱聪,she,1
朱聪,梁子翁,she,1
梁子翁,韩小莹,she,1
韩小莹,杨铁心,she,2
韩小莹,王处一,she,3
王处一,杨铁心,she,3
杨铁心,包惜弱,she,39
穆念慈,包惜弱,she,2
包惜弱,杨铁心,she,37
包惜弱,穆念慈,she,1
杨铁心,江南七怪,she,1
杨铁心,王处一,she,3
江南七怪,杨铁心,she,2
梁子翁,王处一,she,5
彭连虎,杨铁心,she,5
杨铁心,彭连虎,she,3
穆念慈,彭连虎,she,1
杨铁心,梁子翁,she,3
包惜弱,梁子翁,she,2
梁子翁,杨铁心,she,2
梁子翁,包惜弱,she,1
穆念慈,王处一,she,7
包惜弱,王处一,she,1
沙通天,杨铁心,she,1
杨铁心,华筝,she,1
郭啸天,杨铁心,she,35
郭啸天,朱聪,she,1
郭啸天,华筝,she,1
郭啸天,郭靖,she,4
郭啸天,拖雷,she,1
朱聪,包惜弱,she,3
华筝,包惜弱,she,1
郭靖,包惜弱,she,3
拖雷,包惜弱,she,1
包惜弱,沙通天,she,1
彭连虎,江南七怪,she,4
沙通天,朱聪,she,1
朱聪,沙通天,she,1
侯通海,朱聪,she,1
王处一,梁子翁,she,8
沙通天,江南七怪,she,2
朱聪,张阿生,she,6
张阿生,杨铁心,she,1
张阿生,王处一,she,1
张阿生,穆念慈,she,1
张阿生,全金发,she,8
柯镇恶,杨铁心,she,3
柯镇恶,穆念慈,she,1
全金发,穆念慈,she,1
王处一,柯镇恶,she,4
何足道,王处一,she,1
朱聪,王处一,she,1
穆念慈,莫大,she,1
王处一,韩小莹,she,2
穆念慈,韩小莹,she,1
莫大,王处一,she,1
莫大,韩小莹,she,1
莫大,柯镇恶,she,1
韩宝驹,欧阳克,she,1
韩小莹,欧阳克,she,1
郭靖,张阿生,she,16
张阿生,朱聪,she,9
张阿生,梅超风,she,4
张阿生,郭靖,she,9
张阿生,韩宝驹,she,6
黄药师,张阿生,she,1
梅超风,张阿生,she,5
韩宝驹,张阿生,she,9
说不得,欧阳克,she,1
朱聪,欧阳克,she,1
郭啸天,杨康,she,3
陈玄风,杨康,she,1
灵智上人,欧阳克,she,2
王处一,欧阳克,she,5
郭啸天,穆念慈,she,1
段天德,包惜弱,she,7
王处一,江南七怪,she,3
完颜洪烈,王处一,she,1
梁子翁,江南七怪,she,1
江南七怪,王处一,she,2
韩小莹,江南七怪,she,6
韩小莹,张阿生,she,14
南希仁,拖雷,she,3
郭靖,铁木真,she,42
江南七怪,侯通海,she,1
全金发,张阿生,she,4
张阿生,柯镇恶,she,6
王罕,札木合,she,12
王罕,桑昆,she,10
铁木真,桑昆,she,34
札木合,桑昆,she,7
桑昆,铁木真,she,37
桑昆,札木合,she,13
铁木真,郭靖,she,46
桑昆,郭靖,she,8
札木合,王罕,she,7
桑昆,王罕,she,12
郭靖,王罕,she,7
王罕,完颜洪烈,she,9
完颜洪烈,桑昆,she,6
铁木真,梅超风,she,3
完颜洪烈,梅超风,she,1
梅超风,铁木真,she,3
梅超风,札木合,she,1
札木合,梅超风,she,1
尹志平,梅超风,she,2
铁木真,柯镇恶,she,4
梅超风,桑昆,she,1
铁木真,华筝,she,11
柯镇恶,华筝,she,3
桑昆,华筝,she,5
桑昆,柯镇恶,she,1
华筝,札木合,she,3
江南七怪,陈玄风,she,3
韩小莹,陈玄风,she,7
陈玄风,全金发,she,7
陈玄风,韩宝驹,she,6
朱聪,华筝,she,4
华筝,韩宝驹,she,1
韩小莹,郝大通,she,1
韩小莹,孙不二,she,1
韩小莹,刘处玄,she,1
郝大通,南希仁,she,1
郝大通,韩小莹,she,1
谭处端,南希仁,she,1
谭处端,韩小莹,she,1
孙不二,南希仁,she,1
孙不二,韩小莹,she,1
刘处玄,南希仁,she,1
刘处玄,韩小莹,she,1
王处一,南希仁,she,1
南希仁,王处一,she,1
华筝,全金发,she,2
华筝,尹志平,she,2
韩小莹,华筝,she,2
韩小莹,拖雷,she,6
拖雷,朱聪,she,5
拖雷,尹志平,she,1
韩小莹,尹志平,she,1
梅超风,王罕,she,1
韩小莹,王罕,she,1
华筝,桑昆,she,4
王罕,华筝,she,6
札木合,华筝,she,1
桑昆,拖雷,she,8
王罕,郭靖,she,9
赤老温,铁木真,she,8
察合台,铁木真,she,8
铁木真,察合台,she,4
铁木真,赤老温,she,6
察合台,赤老温,she,2
王罕,察合台,she,1
王罕,赤老温,she,1
赤老温,察合台,she,2
赤老温,王罕,she,2
赤老温,桑昆,she,3
察合台,王罕,she,1
察合台,桑昆,she,2
铁木真,完颜洪烈,she,19
完颜洪烈,铁木真,she,19
铁木真,博尔术,she,1
完颜洪烈,博尔术,she,1
博尔术,铁木真,she,6
铁木真,博尔忽,she,6
窝阔台,博尔忽,she,1
窝阔台,赤老温,she,1
博尔忽,铁木真,she,6
博尔忽,桑昆,she,2
赤老温,完颜洪烈,she,2
桑昆,韩小莹,she,1
杨铁心,全金发,she,1
韩宝驹,札木合,she,1
韩宝驹,完颜洪烈,she,3
韩宝驹,桑昆,she,1
柯镇恶,桑昆,she,1
桑昆,察合台,she,2
铁木真,拖雷,she,19
王罕,拖雷,she,6
拖雷,铁木真,she,18
华筝,铁木真,she,10
完颜洪烈,札木合,she,7
札木合,博尔忽,she,1
王罕,博尔忽,she,2
李萍,韩小莹,she,2
李萍,杨铁心,she,5
韩小莹,李萍,she,1
李萍,朱聪,she,1
李萍,尹志平,she,1
杨铁心,李萍,she,5
杨铁心,尹志平,she,1
李萍,段天德,she,13
朱聪,杨铁心,she,2
朱聪,李萍,she,1
尹志平,杨铁心,she,1
尹志平,李萍,she,1
尹志平,华筝,she,1
尹志平,段天德,she,1
杨铁心,札木合,she,1
李萍,札木合,she,1
李萍,完颜洪烈,she,1
段天德,札木合,she,1
完颜洪烈,王罕,she,4
拖雷,张阿生,she,1
王罕,李萍,she,1
王罕,张阿生,she,1
李萍,王罕,she,1
张阿生,华筝,she,1
张阿生,拖雷,she,2
张阿生,王罕,she,1
韩宝驹,陈玄风,she,9
陈玄风,朱聪,she,4
朱聪,桑昆,she,1
朱聪,拖雷,she,6
陈玄风,桑昆,she,1
陈玄风,拖雷,she,1
铁木真,韩小莹,she,3
韩宝驹,拖雷,she,6
韩宝驹,窝阔台,she,1
窝阔台,韩小莹,she,1
韩小莹,博尔忽,she,2
韩小莹,铁木真,she,2
博尔忽,王罕,she,1
博尔忽,札木合,she,1
博尔忽,完颜洪熙,she,1
铁木真,完颜洪熙,she,20
完颜洪熙,王罕,she,6
完颜洪熙,郭靖,she,8
完颜洪熙,札木合,she,6
完颜洪熙,拖雷,she,3
完颜洪熙,桑昆,she,5
拖雷,桑昆,she,4
博尔忽,华筝,she,1
华筝,王罕,she,2
拖雷,王罕,she,3
柯镇恶,铁木真,she,2
柯镇恶,王罕,she,1
铁木真,全金发,she,4
完颜洪烈,全金发,she,2
王罕,全金发,she,2
博尔忽,全金发,she,3
拖雷,全金发,she,4
全金发,铁木真,she,2
全金发,博尔忽,she,2
铁木真,陈玄风,she,1
铁木真,韩宝驹,she,2
博尔忽,陈玄风,she,1
博尔忽,柯镇恶,she,1
博尔忽,韩宝驹,she,2
博尔忽,韩小莹,she,2
陈玄风,韩小莹,she,8
陈玄风,柯镇恶,she,7
韩宝驹,博尔忽,she,1
韩宝驹,铁木真,she,1
柯镇恶,博尔忽,she,1
柯镇恶,拖雷,she,5
博尔忽,朱聪,she,1
博尔忽,南希仁,she,1
铁木真,朱聪,she,1
铁木真,南希仁,she,1
拖雷,南希仁,she,2
拖雷,韩宝驹,she,4
张阿生,江南七怪,she,4
张阿生,韩小莹,she,11
南希仁,铁木真,she,1
南希仁,华筝,she,1
朱聪,尹志平,she,2
尹志平,全金发,she,1
尹志平,韩小莹,she,1
尹志平,朱聪,she,1
韩宝驹,杨康,she,1
韩宝驹,尹志平,she,1
尹志平,张阿生,she,2
张阿生,尹志平,she,1
尹志平,韩宝驹,she,2
尹志平,南希仁,she,1
窝阔台,铁木真,she,7
王罕,完颜洪熙,she,9
札木合,完颜洪熙,she,6
完颜洪熙,铁木真,she,16
完颜洪熙,完颜洪烈,she,7
桑昆,完颜洪熙,she,4
完颜洪烈,完颜洪熙,she,9
完颜洪烈,赤老温,she,1
桑昆,赤老温,she,1
完颜洪熙,赤老温,she,1
赤老温,札木合,she,1
杨铁心,韩小莹,she,2
江南七怪,拖雷,she,3
段天德,拖雷,she,1
段天德,韩小莹,she,4
杨康,江南七怪,she,2
柯镇恶,李萍,she,1
柯镇恶,包惜弱,she,1
李萍,柯镇恶,she,1
包惜弱,柯镇恶,she,1
杨康,韩小莹,she,2
杨铁心,韩宝驹,she,1
全金发,江南七怪,she,5
韩小莹,段天德,she,2
柯镇恶,段天德,she,3
段天德,李萍,she,17
韩小莹,窝阔台,she,1
窝阔台,韩宝驹,she,1
拖雷,江南七怪,she,1
江南七怪,张阿生,she,5
南希仁,张阿生,she,4
张阿生,南希仁,she,4
南希仁,陈玄风,she,4
张阿生,陈玄风,she,2
陈玄风,张阿生,she,3
陈玄风,南希仁,she,4
朱聪,陈玄风,she,3
全金发,陈玄风,she,5
全金发,段天德,she,2
韩宝驹,段天德,she,4
段天德,朱聪,she,1
段天德,南希仁,she,1
段天德,张阿生,she,1
段天德,全金发,she,2
柯镇恶,郭啸天,she,1
江南七怪,郭啸天,she,1
江南七怪,段天德,she,2
段天德,柯镇恶,she,2
段天德,韩宝驹,she,5
韩宝驹,李萍,she,2
李萍,江南七怪,she,2
李萍,韩宝驹,she,3
段天德,江南七怪,she,5
江南七怪,李萍,she,1
铁木真,窝阔台,she,9
博尔忽,窝阔台,she,1
赤老温,窝阔台,she,1
铁木真,李萍,she,2
李萍,铁木真,she,2
铁木真,江南七怪,she,1
江南七怪,完颜洪烈,she,3
江南七怪,完颜洪熙,she,1
郭靖,完颜洪熙,she,5
莫大,铁木真,she,1
莫大,完颜洪熙,she,1
拖雷,完颜洪熙,she,1
完颜洪熙,博尔忽,she,1
完颜洪熙,莫大,she,1
焦木和尚,朱聪,she,2
焦木和尚,南希仁,she,1
焦木和尚,完颜洪烈,she,3
焦木和尚,张阿生,she,1
焦木和尚,柯镇恶,she,2
焦木和尚,韩宝驹,she,1
江南七怪,焦木和尚,she,1
张阿生,完颜洪烈,she,1
完颜洪烈,南希仁,she,1
全金发,完颜洪烈,she,1
完颜洪烈,朱聪,she,3
张阿生,焦木和尚,she,1
柯镇恶,焦木和尚,she,2
包惜弱,郭啸天,she,7
郭啸天,段天德,she,7
李萍,郭啸天,she,1
包惜弱,江南七怪,she,1
段天德,焦木和尚,she,1
焦木和尚,段天德,she,1
杨铁心,曲三,she,7
郭啸天,曲三,she,2
曲三,郭啸天,she,3
曲三,杨铁心,she,3
郭啸天,包惜弱,she,7
郭啸天,李萍,she,2
包惜弱,李萍,she,2
李萍,包惜弱,she,1
曲三,包惜弱,she,1
包惜弱,段天德,she,4
顾炎武,黄宗羲,lu,10
顾炎武,吕留良,lu,19
黄宗羲,顾炎武,lu,10
黄宗羲,吕留良,lu,12
吕留良,顾炎武,lu,14
吕留良,黄宗羲,lu,11
顾炎武,吴之荣,lu,13
黄宗羲,吴之荣,lu,2
吕留良,吴之荣,lu,2
吴之荣,顾炎武,lu,16
吴之荣,黄宗羲,lu,1
吴之荣,吕留良,lu,3
顾炎武,鳌拜,lu,3
黄宗羲,鳌拜,lu,1
吴之荣,鳌拜,lu,4
吕留良,鳌拜,lu,1
鳌拜,吕留良,lu,2
鳌拜,黄宗羲,lu,2
鳌拜,吴之荣,lu,3
鳌拜,顾炎武,lu,2
陈近南,吴六奇,lu,15
吴六奇,顾炎武,lu,11
吴六奇,黄宗羲,lu,3
顾炎武,吴六奇,lu,9
黄宗羲,吴六奇,lu,1
吴六奇,吕留良,lu,3
韦小宝,茅十八,lu,139
韦春花,茅十八,lu,1
韦春花,韦小宝,lu,1
茅十八,韦小宝,lu,143
茅十八,陈近南,lu,10
茅十八,鳌拜,lu,13
陈近南,茅十八,lu,9
陈近南,鳌拜,lu,9
鳌拜,茅十八,lu,11
韦小宝,鳌拜,lu,156
鳌拜,韦小宝,lu,158
韦小宝,吴三桂,lu,381
茅十八,吴三桂,lu,6
吴三桂,韦小宝,lu,367
吴三桂,茅十八,lu,4
韦小宝,徐达,lu,9
韦小宝,常遇春,lu,8
徐达,茅十八,lu,3
徐达,韦小宝,lu,7
常遇春,茅十八,lu,3
常遇春,韦小宝,lu,7
茅十八,徐达,lu,2
茅十八,常遇春,lu,2
茅十八,邓愈,lu,1
茅十八,陈友谅,lu,1
徐达,常遇春,lu,4
徐达,邓愈,lu,1
徐达,陈友谅,lu,1
韦小宝,邓愈,lu,1
韦小宝,陈友谅,lu,3
常遇春,徐达,lu,4
常遇春,邓愈,lu,1
常遇春,陈友谅,lu,1
邓愈,茅十八,lu,1
邓愈,韦小宝,lu,1
陈友谅,茅十八,lu,1
陈友谅,韦小宝,lu,2
韦小宝,赵钱孙,lu,3
赵钱孙,茅十八,lu,2
赵钱孙,韦小宝,lu,4
茅十八,赵钱孙,lu,1
鳌拜,陈近南,lu,7
陈近南,韦小宝,lu,163
韦小宝,小玄子,lu,69
小玄子,韦小宝,lu,71
小玄子,茅十八,lu,2
茅十八,小玄子,lu,2
鳌拜,小玄子,lu,5
小玄子,鳌拜,lu,4
韦小宝,索额图,lu,105
鳌拜,索额图,lu,33
索额图,鳌拜,lu,30
索额图,韦小宝,lu,97
海大富,韦小宝,lu,31
索额图,茅十八,lu,1
茅十八,索额图,lu,1
韦小宝,海大富,lu,43
海大富,索额图,lu,1
说不得,韦小宝,lu,10
鳌拜,海大富,lu,3
茅十八,关安基,lu,5
鳌拜,关安基,lu,4
韦小宝,关安基,lu,25
关安基,韦小宝,lu,32
关安基,鳌拜,lu,2
关安基,茅十八,lu,5
茅十八,海大富,lu,1
海大富,关安基,lu,1
关安基,海大富,lu,1
韦小宝,陈近南,lu,169
韦小宝,方大洪,lu,3
陈近南,方大洪,lu,5
方大洪,韦小宝,lu,5
陈近南,关安基,lu,12
鳌拜,方大洪,lu,1
方大洪,陈近南,lu,3
方大洪,关安基,lu,2
关安基,陈近南,lu,9
方大洪,吴三桂,lu,1
方大洪,鳌拜,lu,1
鳌拜,吴三桂,lu,10
陈近南,吴三桂,lu,32
吴三桂,陈近南,lu,33
吴三桂,方大洪,lu,1
吴三桂,关安基,lu,4
索额图,陈近南,lu,3
陈近南,海大富,lu,3
海大富,鳌拜,lu,1
海大富,陈近南,lu,3
陈近南,索额图,lu,2
韦小宝,周颠,lu,1
韦小宝,朱元璋,lu,11
海大富,周颠,lu,1
海大富,陈友谅,lu,1
海大富,朱元璋,lu,1
索额图,周颠,lu,1
索额图,陈友谅,lu,1
索额图,朱元璋,lu,1
周颠,韦小宝,lu,1
朱元璋,韦小宝,lu,9
老不死,徐天川,lu,1
吴三桂,徐天川,lu,16
韦小宝,风际中,lu,67
韦小宝,徐天川,lu,99
风际中,徐天川,lu,11
徐天川,风际中,lu,8
风际中,韦小宝,lu,68
徐天川,韦小宝,lu,99
徐天川,吴应熊,lu,4
徐天川,吴三桂,lu,16
吴应熊,韦小宝,lu,145
韦小宝,吴应熊,lu,142
韦小宝,多隆,lu,103
吴三桂,索额图,lu,8
吴三桂,吴应熊,lu,35
吴三桂,鳌拜,lu,4
索额图,吴应熊,lu,9
吴应熊,鳌拜,lu,5
吴应熊,索额图,lu,6
吴应熊,吴三桂,lu,43
鳌拜,吴应熊,lu,5
索额图,吴三桂,lu,6
多隆,吴应熊,lu,4
吴应熊,多隆,lu,4
多隆,索额图,lu,5
索额图,多隆,lu,5
多隆,韦小宝,lu,110
鳌拜,多隆,lu,3
多隆,鳌拜,lu,1
多隆,神照上人,lu,1
神照上人,吴应熊,lu,1
吴应熊,神照上人,lu,1
韦小宝,杨溢之,lu,61
鳌拜,杨溢之,lu,2
吴应熊,杨溢之,lu,11
杨溢之,韦小宝,lu,55
韦小宝,神照上人,lu,1
神照上人,韦小宝,lu,1
索额图,杨溢之,lu,1
杨溢之,吴应熊,lu,13
韦小宝,说不得,lu,9
